DateTime,Item_A,Item_B,Frequancy
2016-12-15,"Bare Popcorn","Ella's Kitchen Pouches",1
2016-12-15,Bread,Fudge,1
2016-12-15,Fudge,Pastry,1
2016-12-15,Medialuna,Tea,1
2016-12-15,"Jammie Dodgers",Tea,1
2016-12-15,Medialuna,"Vegan mincepie",1
2016-12-15,"Jammie Dodgers","Vegan mincepie",1
2016-12-15,Tea,"Vegan mincepie",1
2016-12-15,Coffee,"Jammie Dodgers",1
2016-12-15,"Jammie Dodgers",Medialuna,1
2016-12-16,"Dulce de Leche",Medialuna,1
2016-12-16,"Jammie Dodgers","Vegan mincepie",1
2016-12-16,"Farm House",Juice,1
2016-12-16,Alfajores,Scandinavian,1
2016-12-16,Coffee,Scandinavian,1
2016-12-16,Bread,Truffles,1
2016-12-16,"Ella's Kitchen Pouches",Truffles,1
2016-12-16,Bread,"Ella's Kitchen Pouches",1
2016-12-16,"Ella's Kitchen Pouches",Tea,1
2016-12-16,Juice,Tea,1
2016-12-16,Jam,Tea,1
2016-12-16,"Ella's Kitchen Pouches",Jam,1
2016-12-16,"Ella's Kitchen Pouches",Juice,1
2016-12-16,Jam,Juice,1
2016-12-16,Cake,Coffee,1
2016-12-16,Cookies,Tea,1
2016-12-16,Alfajores,Bread,1
2016-12-16,Alfajores,"Vegan mincepie",1
2016-12-16,Bread,"Vegan mincepie",1
2016-12-16,Jam,Pastry,1
2016-12-16,Brownie,Tea,1
2016-12-16,Juice,Sandwich,1
2016-12-16,Cookies,Sandwich,1
2016-12-16,Cookies,Juice,1
2016-12-16,Coffee,Scone,1
2016-12-16,Bread,Scone,1
2016-12-16,"Farm House",Scone,1
2016-12-17,Juice,Scone,1
2016-12-17,"Lemon and coconut",Tea,1
2016-12-17,"Lemon and coconut",Scone,1
2016-12-17,Cookies,Jam,1
2016-12-17,Cookies,Fudge,1
2016-12-17,Coffee,"Hot chocolate",1
2016-12-17,"Hot chocolate","Vegan mincepie",1
2016-12-17,Alfajores,"Dulce de Leche",1
2016-12-17,Alfajores,Scandinavian,1
2016-12-17,"Dulce de Leche",Scandinavian,1
2016-12-17,Coffee,"Farm House",1
2016-12-17,"Hot chocolate",Scone,1
2016-12-17,"Farm House",Fudge,1
2016-12-17,"Farm House",Jam,1
2016-12-17,Bread,Jam,1
2016-12-17,Coffee,"The Nomad",1
2016-12-17,Cake,"Vegan mincepie",1
2016-12-17,Scone,"The Nomad",1
2016-12-17,Coffee,Tea,1
2016-12-17,Cookies,"Farm House",1
2016-12-17,Cookies,Frittata,1
2016-12-17,"Farm House",Frittata,1
2016-12-17,Alfajores,Frittata,1
2016-12-17,Bread,Frittata,1
2016-12-17,Fudge,Sandwich,1
2016-12-17,Medialuna,Sandwich,1
2016-12-17,Alfajores,Sandwich,1
2016-12-17,Bread,Sandwich,1
2016-12-17,Frittata,Sandwich,1
2016-12-17,Alfajores,Bread,1
2016-12-17,Alfajores,Medialuna,1
2016-12-17,Frittata,Medialuna,1
2016-12-17,Alfajores,Fudge,1
2016-12-17,Frittata,Fudge,1
2016-12-17,"Hot chocolate",Tea,1
2016-12-17,Focaccia,Scone,1
2016-12-17,Tea,"Vegan mincepie",1
2016-12-17,Coke,Pintxos,1
2016-12-18,Bread,Cookies,1
2016-12-18,Bread,Toast,1
2016-12-18,Cookies,Toast,1
2016-12-18,Coffee,Toast,1
2016-12-18,"Hot chocolate",Tea,1
2016-12-18,Bread,Tea,1
2016-12-18,Scone,Tea,1
2016-12-18,"Hot chocolate",Pastry,1
2016-12-18,Bread,Pastry,1
2016-12-18,Pastry,Scone,1
2016-12-18,"Hot chocolate",Scone,1
2016-12-18,Bread,Muesli,1
2016-12-18,Coffee,Muesli,1
2016-12-18,Bread,"The Nomad",1
2016-12-18,Coffee,"The Nomad",1
2016-12-18,Muesli,"The Nomad",1
2016-12-18,Brownie,"Vegan mincepie",1
2016-12-18,Frittata,Juice,1
2016-12-18,Crisps,Juice,1
2016-12-18,Coffee,Juice,1
2016-12-18,Frittata,"Mineral water",1
2016-12-18,Crisps,"Mineral water",1
2016-12-18,Medialuna,"Mineral water",1
2016-12-18,Juice,"Mineral water",1
2016-12-18,Coffee,"Mineral water",1
2016-12-18,Frittata,Medialuna,1
2016-12-18,Crisps,Medialuna,1
2016-12-18,Juice,Medialuna,1
2016-12-18,Coffee,Crisps,1
2016-12-18,Crisps,Frittata,1
2016-12-18,Cake,"Dulce de Leche",1
2016-12-18,Tartine,Tea,1
2016-12-18,Cake,Tea,1
2016-12-18,Juice,Tea,1
2016-12-18,Cake,Juice,1
2016-12-18,Cake,Tartine,1
2016-12-18,Juice,Tartine,1
2016-12-18,"Hot chocolate",Medialuna,1
2016-12-18,Cookies,"Hot chocolate",1
2016-12-18,Cookies,"Vegan mincepie",1
2016-12-19,Pastry,Tea,1
2016-12-19,Coffee,Pastry,1
2016-12-19,Bread,Smoothies,1
2016-12-19,"Hot chocolate",Smoothies,1
2016-12-19,Brownie,Toast,1
2016-12-19,Tea,Toast,1
2016-12-19,Coffee,Toast,1
2016-12-19,Brownie,Fudge,1
2016-12-19,Fudge,Sandwich,1
2016-12-19,Cookies,Toast,1
2016-12-19,Focaccia,Scandinavian,1
2016-12-19,"Hearty & Seasonal",Truffles,1
2016-12-19,Bread,"Hearty & Seasonal",1
2016-12-19,Coffee,"Hearty & Seasonal",1
2016-12-19,Coffee,Cookies,1
2016-12-19,Bread,"Mineral water",1
2016-12-19,Coke,"Mineral water",1
2016-12-19,Coke,Sandwich,1
2016-12-19,"Mineral water",Sandwich,1
2016-12-19,Cake,Truffles,1
2016-12-19,Tea,Truffles,1
2016-12-19,Brownie,Scone,1
2016-12-19,Coffee,Scone,1
2016-12-19,Juice,Sandwich,1
2016-12-19,Sandwich,Truffles,1
2016-12-19,"Hot chocolate",Medialuna,1
2016-12-19,Coke,Tea,1
2016-12-19,Brownie,Coke,1
2016-12-19,Cake,Coke,1
2016-12-19,Brownie,Cake,1
2016-12-20,Cookies,Medialuna,1
2016-12-20,Bread,Cookies,1
2016-12-20,Bread,Sandwich,1
2016-12-20,Sandwich,Tea,1
2016-12-20,Bread,Toast,1
2016-12-20,Coffee,Cookies,1
2016-12-20,Cake,Cookies,1
2016-12-20,Cookies,"Hot chocolate",1
2016-12-20,"Hot chocolate",Medialuna,1
2016-12-20,"Hot chocolate","The Nomad",1
2016-12-20,Medialuna,"The Nomad",1
2016-12-20,"The Nomad",Toast,1
2016-12-20,"Hot chocolate",Toast,1
2016-12-20,Bread,Cake,1
2016-12-20,"Hearty & Seasonal",Juice,1
2016-12-20,Coffee,"Hearty & Seasonal",1
2016-12-20,Cake,"Farm House",1
2016-12-20,Bread,"Farm House",1
2016-12-20,Coffee,"Farm House",1
2016-12-20,Brownie,Coffee,1
2016-12-21,Fudge,Jam,1
2016-12-21,Fudge,Medialuna,1
2016-12-21,Jam,Medialuna,1
2016-12-21,Coffee,Fudge,1
2016-12-21,Coffee,Muffin,1
2016-12-21,Coffee,Juice,1
2016-12-21,Coke,Juice,1
2016-12-21,Coffee,Toast,1
2016-12-21,Tea,Toast,1
2016-12-21,Sandwich,Smoothies,1
2016-12-21,"Hot chocolate",Sandwich,1
2016-12-21,"Mineral water",Sandwich,1
2016-12-21,"Mineral water",Truffles,1
2016-12-21,Sandwich,Truffles,1
2016-12-21,Brownie,"Hot chocolate",1
2016-12-21,Brownie,Tea,1
2016-12-21,Cake,Tea,1
2016-12-21,"Hot chocolate",Tea,1
2016-12-21,Brownie,Cake,1
2016-12-21,Cookies,Tea,1
2016-12-21,Bread,Sandwich,1
2016-12-22,Pastry,"The Nomad",1
2016-12-22,Brownie,Pastry,1
2016-12-22,Coffee,Medialuna,1
2016-12-22,Bread,"Hot chocolate",1
2016-12-22,Tea,Toast,1
2016-12-22,Bread,Sandwich,1
2016-12-22,"Art Tray","Bare Popcorn",1
2016-12-22,Cookies,Juice,1
2016-12-22,Coffee,Juice,1
2016-12-22,"Bare Popcorn",Juice,1
2016-12-22,"Art Tray",Juice,1
2016-12-22,"Bare Popcorn",Coffee,1
2016-12-22,"Art Tray",Coffee,1
2016-12-22,"Bare Popcorn",Brownie,1
2016-12-22,"Art Tray",Brownie,1
2016-12-22,Cookies,Muffin,1
2016-12-22,Brownie,Muffin,1
2016-12-22,Juice,Muffin,1
2016-12-22,"Bare Popcorn",Muffin,1
2016-12-22,"Art Tray",Muffin,1
2016-12-22,"Bare Popcorn",Cake,1
2016-12-22,"Art Tray",Cake,1
2016-12-22,Cake,Cookies,1
2016-12-22,Brownie,Cookies,1
2016-12-22,Coffee,Cookies,1
2016-12-22,"Bare Popcorn",Cookies,1
2016-12-22,"Art Tray",Cookies,1
2016-12-22,Cookies,Panatone,1
2016-12-22,Cake,Panatone,1
2016-12-22,Muffin,Panatone,1
2016-12-22,Brownie,Panatone,1
2016-12-22,Coffee,Panatone,1
2016-12-22,Juice,Panatone,1
2016-12-22,"Bare Popcorn",Panatone,1
2016-12-22,"Art Tray",Panatone,1
2016-12-22,Brownie,Tea,1
2016-12-22,Medialuna,Tea,1
2016-12-22,Sandwich,Tea,1
2016-12-22,Medialuna,Sandwich,1
2016-12-22,"Mineral water",Sandwich,1
2016-12-22,Coffee,Tea,1
2016-12-22,Pastry,Tea,1
2016-12-22,Bread,Juice,1
2016-12-23,Coffee,Pastry,1
2016-12-23,Bread,"Farm House",1
2016-12-23,Bread,Pastry,1
2016-12-23,Pastry,"The Nomad",1
2016-12-23,Bread,"The Nomad",1
2016-12-23,Pastry,Scone,1
2016-12-23,Bread,Medialuna,1
2016-12-23,"Hot chocolate",Medialuna,1
2016-12-23,Bread,Scandinavian,1
2016-12-23,"Hot chocolate",Scandinavian,1
2016-12-23,Coffee,Scandinavian,1
2016-12-23,Medialuna,Scandinavian,1
2016-12-23,Brownie,"Hot chocolate",1
2016-12-23,Bread,Fudge,1
2016-12-23,"Gingerbread syrup",Tea,1
2016-12-23,Muffin,Tea,1
2016-12-23,Juice,Tea,1
2016-12-23,"Gingerbread syrup",Juice,1
2016-12-23,"Gingerbread syrup",Muffin,1
2016-12-23,Juice,Muffin,1
2016-12-23,"Hot chocolate",Muffin,1
2016-12-23,Bread,Muffin,1
2016-12-23,Muffin,Smoothies,1
2016-12-23,"Hot chocolate",Smoothies,1
2016-12-23,Bread,Smoothies,1
2016-12-23,Brownie,Scone,1
2016-12-23,Brownie,Juice,1
2016-12-23,"Gingerbread syrup",Jam,1
2016-12-23,"Brioche and salami",Cake,1
2016-12-23,"Brioche and salami",Scone,1
2016-12-23,"Brioche and salami",Coffee,1
2016-12-23,Bread,Truffles,1
2016-12-23,Coffee,Frittata,1
2016-12-23,Bread,Scone,1
2016-12-23,Coke,Sandwich,1
2016-12-23,Coffee,Coke,1
2016-12-23,Bread,Coke,1
2016-12-23,Cookies,"Farm House",1
2016-12-23,Cookies,Scone,1
2016-12-23,Cake,Cookies,1
2016-12-23,Cookies,Juice,1
2016-12-23,Cookies,Toast,1
2016-12-23,"Hot chocolate",Toast,1
2016-12-23,Sandwich,Toast,1
2016-12-23,Cookies,Sandwich,1
2016-12-23,"Hot chocolate",Sandwich,1
2016-12-23,Cookies,"Hot chocolate",1
2016-12-24,Bread,Panatone,1
2016-12-24,Coffee,"Gingerbread syrup",1
2016-12-24,Cookies,Juice,1
2016-12-24,Coffee,Juice,1
2016-12-24,"Farm House",Focaccia,1
2016-12-24,Pastry,Scone,1
2016-12-24,"Hot chocolate",Scone,1
2016-12-24,Crisps,"Hot chocolate",1
2016-12-24,Coffee,Crisps,1
2016-12-24,Bread,"Hot chocolate",1
2016-12-24,Frittata,Scone,1
2016-12-24,Bread,Toast,1
2016-12-24,Juice,Tea,1
2016-12-24,Coke,Juice,1
2016-12-24,"Farm House","Hot chocolate",1
2016-12-24,"Farm House",Tea,1
2016-12-24,"Farm House",Medialuna,1
2016-12-24,"Farm House",Pastry,1
2016-12-24,Fudge,Pastry,1
2016-12-24,Coke,"Farm House",1
2016-12-24,Bread,Coke,1
2016-12-24,Focaccia,Medialuna,1
2016-12-24,Juice,Toast,1
2016-12-24,Sandwich,Toast,1
2016-12-24,"Art Tray",Toast,1
2016-12-24,Juice,Sandwich,1
2016-12-24,"Art Tray",Sandwich,1
2016-12-24,"Art Tray",Juice,1
2016-12-24,Cookies,Medialuna,1
2016-12-24,Sandwich,Tea,1
2016-12-24,Frittata,Tea,1
2016-12-24,Coke,Frittata,1
2016-12-24,Frittata,Sandwich,1
2016-12-24,Coke,Sandwich,1
2016-12-24,Bread,Coffee,1
2016-12-24,Bread,Sandwich,1
2016-12-24,Focaccia,Jam,1
2016-12-24,Fudge,Panatone,1
2016-12-24,Focaccia,Panatone,1
2016-12-24,Coffee,Coke,1
2016-12-24,"Farm House",Scandinavian,1
2016-12-24,Cake,Scone,1
2016-12-24,Focaccia,Scandinavian,1
2016-12-24,Bread,Scandinavian,1
2016-12-27,Coffee,Tea,1
2016-12-27,"Hot chocolate",Tea,1
2016-12-27,"Gingerbread syrup",Pastry,1
2016-12-27,"Gingerbread syrup",Medialuna,1
2016-12-27,"Hot chocolate",Sandwich,1
2016-12-27,Coffee,Cookies,1
2016-12-27,Bread,"Farm House",1
2016-12-28,Coffee,Pastry,1
2016-12-28,Coffee,Toast,1
2016-12-28,Tea,Toast,1
2016-12-28,Medialuna,Toast,1
2016-12-28,Bread,Tea,1
2016-12-28,Coffee,"Farm House",1
2016-12-28,"Farm House",Sandwich,1
2016-12-28,Sandwich,Truffles,1
2016-12-28,"Farm House",Truffles,1
2016-12-28,Bread,Muesli,1
2016-12-28,Bread,Crisps,1
2016-12-28,"Hot chocolate",Juice,1
2016-12-28,Crisps,Juice,1
2016-12-28,Bread,Juice,1
2016-12-28,"Hot chocolate",Truffles,1
2016-12-28,Juice,Truffles,1
2016-12-28,Crisps,Truffles,1
2016-12-28,Coke,Juice,1
2016-12-28,"Bare Popcorn",Sandwich,1
2016-12-28,Crisps,Sandwich,1
2016-12-28,Cookies,Sandwich,1
2016-12-28,"Hot chocolate",Sandwich,1
2016-12-28,"Bare Popcorn","Hot chocolate",1
2016-12-28,"Bare Popcorn",Cookies,1
2016-12-28,"Bare Popcorn",Crisps,1
2016-12-28,Cookies,Crisps,1
2016-12-29,Bread,Medialuna,1
2016-12-29,Medialuna,Pastry,1
2016-12-29,Medialuna,Toast,1
2016-12-29,Cake,"Jammie Dodgers",1
2016-12-29,"Jammie Dodgers",Tea,1
2016-12-29,Cake,Tea,1
2016-12-29,Cake,Fudge,1
2016-12-29,Coffee,Fudge,1
2016-12-29,Frittata,Tea,1
2016-12-29,Cake,Juice,1
2016-12-29,"Lemon and coconut",Sandwich,1
2016-12-29,Cake,Sandwich,1
2016-12-29,Juice,Sandwich,1
2016-12-29,Bread,"Lemon and coconut",1
2016-12-29,Cake,"Lemon and coconut",1
2016-12-29,Juice,"Lemon and coconut",1
2016-12-29,Cake,Pastry,1
2016-12-29,"Hot chocolate",Tea,1
2016-12-29,Coke,Tea,1
2016-12-29,Coke,"Hot chocolate",1
2016-12-29,Coke,Medialuna,1
2016-12-29,Crisps,Juice,1
2016-12-29,Cookies,Juice,1
2016-12-29,Frittata,Juice,1
2016-12-29,Crisps,Truffles,1
2016-12-29,Cookies,Truffles,1
2016-12-29,Frittata,Truffles,1
2016-12-29,Juice,Truffles,1
2016-12-29,Bread,Truffles,1
2016-12-29,Coffee,Truffles,1
2016-12-29,Crisps,Frittata,1
2016-12-29,Cookies,Frittata,1
2016-12-29,Bread,Frittata,1
2016-12-29,Cookies,Crisps,1
2016-12-29,Bread,Crisps,1
2016-12-29,Coffee,Crisps,1
2016-12-29,Cake,Frittata,1
2016-12-29,"Hot chocolate",Toast,1
2016-12-29,Cake,"Hot chocolate",1
2016-12-30,"Hot chocolate",Medialuna,1
2016-12-30,Medialuna,Pastry,1
2016-12-30,"Hot chocolate",Pastry,1
2016-12-30,Cake,Juice,1
2016-12-30,Coffee,Juice,1
2016-12-30,Juice,"Vegan mincepie",1
2016-12-30,Coffee,Medialuna,1
2016-12-30,"Farm House",Frittata,1
2016-12-30,Bread,Frittata,1
2016-12-30,Coffee,"Farm House",1
2016-12-30,Bread,"Farm House",1
2016-12-30,Coffee,Muesli,1
2016-12-30,Pastry,Sandwich,1
2016-12-30,"Hot chocolate",Sandwich,1
2016-12-30,Tea,Toast,1
2016-12-30,Coffee,Sandwich,1
2016-12-30,Coffee,"Lemon and coconut",1
2016-12-30,"Hot chocolate","Lemon and coconut",1
2016-12-30,Bread,Medialuna,1
2016-12-30,Bread,"The Nomad",1
2016-12-30,Medialuna,"The Nomad",1
2016-12-30,Frittata,Smoothies,1
2016-12-30,Coffee,Smoothies,1
2016-12-30,Bread,Toast,1
2016-12-30,Coke,Sandwich,1
2016-12-30,Cake,Sandwich,1
2016-12-30,Cake,Tea,1
2016-12-30,Bread,Cake,1
2016-12-30,Cake,"Hot chocolate",1
2016-12-30,Cake,"Jammie Dodgers",1
2016-12-30,"Hot chocolate","Jammie Dodgers",1
2016-12-30,"Jammie Dodgers","Vegan mincepie",1
2016-12-30,"Hot chocolate","Vegan mincepie",1
2016-12-30,Coffee,Cookies,1
2016-12-31,"Jammie Dodgers","Vegan mincepie",1
2016-12-31,"Hot chocolate","Vegan mincepie",1
2016-12-31,Bread,"Farm House",1
2016-12-31,Frittata,Tea,1
2016-12-31,Bread,Frittata,1
2016-12-31,"Farm House",Pastry,1
2016-12-31,Bread,Cake,1
2016-12-31,Cake,"Jammie Dodgers",1
2016-12-31,Bread,Pastry,1
2016-12-31,"Jammie Dodgers",Pastry,1
2016-12-31,Cake,Pastry,1
2016-12-31,"Hot chocolate",Pastry,1
2016-12-31,Coffee,Pastry,1
2016-12-31,Sandwich,Toast,1
2016-12-31,"Hot chocolate",Toast,1
2016-12-31,"Farm House",Medialuna,1
2016-12-31,Cookies,Tea,1
2016-12-31,Coke,Tea,1
2016-12-31,Cake,Tea,1
2017-03-01,Bread,Toast,1
2017-03-01,Cake,Cookies,1
2017-03-01,Bread,Cake,1
2017-03-01,Cake,Tea,1
2017-03-01,Cookies,"Hot chocolate",1
2017-03-01,Coffee,Juice,1
2017-03-01,Cookies,Frittata,1
2017-03-01,Bread,Frittata,1
2017-03-01,Cookies,"Mineral water",1
2017-03-01,Frittata,"Mineral water",1
2017-03-01,Coffee,"Mineral water",1
2017-03-01,Bread,"Mineral water",1
2017-03-01,Cake,Sandwich,1
2017-03-01,Cake,"Vegan mincepie",1
2017-03-01,Cookies,Sandwich,1
2017-03-01,Bread,"Vegan mincepie",1
2017-03-01,"Hot chocolate",Muffin,1
2017-03-01,Cake,"Hot chocolate",1
2017-03-01,"Hot chocolate",Sandwich,1
2017-03-01,Cake,Muffin,1
2017-04-01,"Hot chocolate",Medialuna,1
2017-04-01,Cake,Medialuna,1
2017-04-01,Bread,Cake,1
2017-04-01,Coffee,Muesli,1
2017-04-01,Cookies,Muesli,1
2017-04-01,Cookies,Tea,1
2017-04-01,Muesli,Tea,1
2017-04-01,Cake,Coke,1
2017-04-01,Cake,Pastry,1
2017-04-01,Coke,Pastry,1
2017-04-01,Coffee,Juice,1
2017-04-01,Sandwich,Tea,1
2017-04-01,Muffin,Tea,1
2017-04-01,Juice,Tea,1
2017-04-01,Juice,Muffin,1
2017-04-01,Coffee,Muffin,1
2017-04-01,Muffin,Sandwich,1
2017-04-01,Juice,Sandwich,1
2017-04-01,Bread,Pastry,1
2017-04-01,Bread,"Hot chocolate",1
2017-04-01,"Farm House",Tea,1
2017-04-01,Bread,Cookies,1
2017-04-01,Brownie,Tea,1
2017-05-01,Tea,Toast,1
2017-05-01,Bread,Toast,1
2017-05-01,Coffee,Medialuna,1
2017-05-01,Bread,Muffin,1
2017-05-01,Juice,Muffin,1
2017-05-01,Brownie,"Farm House",1
2017-05-01,"Ella's Kitchen Pouches",Juice,1
2017-05-01,"Ella's Kitchen Pouches",Sandwich,1
2017-05-01,Coffee,Sandwich,1
2017-05-01,Coffee,"Ella's Kitchen Pouches",1
2017-05-01,Cake,Coffee,1
2017-05-01,Bread,Tea,1
2017-05-01,Toast,"Vegan mincepie",1
2017-05-01,Sandwich,"Vegan mincepie",1
2017-05-01,Cookies,"Vegan mincepie",1
2017-05-01,Cookies,Sandwich,1
2017-05-01,Sandwich,Toast,1
2017-05-01,Cookies,Toast,1
2017-05-01,Bread,Cookies,1
2017-05-01,Cookies,Frittata,1
2017-05-01,Bread,Frittata,1
2017-05-01,Frittata,Tea,1
2017-05-01,Tea,Truffles,1
2017-05-01,Fudge,Truffles,1
2017-05-01,Pastry,Truffles,1
2017-05-01,Coffee,Frittata,1
2017-05-01,Fudge,Pastry,1
2017-05-01,Frittata,Pastry,1
2017-05-01,Coffee,Pastry,1
2017-05-01,Frittata,Fudge,1
2017-05-01,Coffee,Fudge,1
2017-05-01,Medialuna,Sandwich,1
2017-05-01,Juice,Toast,1
2017-05-01,Coffee,Toast,1
2017-06-01,Cookies,Toast,1
2017-06-01,Bread,Cookies,1
2017-06-01,Medialuna,Tea,1
2017-06-01,Cake,Tea,1
2017-06-01,Cookies,Tea,1
2017-06-01,Cake,Cookies,1
2017-06-01,Cake,Medialuna,1
2017-06-01,Cookies,Medialuna,1
2017-06-01,Bread,Scandinavian,1
2017-06-01,Medialuna,Scandinavian,1
2017-06-01,Frittata,Medialuna,1
2017-06-01,Frittata,Muffin,1
2017-06-01,Bread,Muffin,1
2017-06-01,Medialuna,Muffin,1
2017-06-01,Bread,Cake,1
2017-06-01,"Farm House",Scone,1
2017-06-01,Bread,Pastry,1
2017-06-01,Bread,Tea,1
2017-06-01,Frittata,Tea,1
2017-07-01,Cake,Tea,1
2017-07-01,Scone,Toast,1
2017-07-01,"Jammie Dodgers",Scone,1
2017-07-01,"Jammie Dodgers",Tea,1
2017-07-01,"Mineral water",Sandwich,1
2017-07-01,"Mineral water",Smoothies,1
2017-07-01,Sandwich,Smoothies,1
2017-07-01,"Mineral water",Truffles,1
2017-07-01,Smoothies,Truffles,1
2017-07-01,Coke,Sandwich,1
2017-07-01,Focaccia,Medialuna,1
2017-07-01,Focaccia,Scone,1
2017-07-01,Medialuna,Scone,1
2017-07-01,Sandwich,Scone,1
2017-07-01,"Hot chocolate",Scone,1
2017-07-01,Frittata,Muffin,1
2017-07-01,Muffin,Scandinavian,1
2017-07-01,Frittata,Scandinavian,1
2017-07-01,Fudge,Sandwich,1
2017-07-01,"Jammie Dodgers",Sandwich,1
2017-07-01,Muffin,Sandwich,1
2017-07-01,Fudge,Muffin,1
2017-07-01,"Jammie Dodgers",Muffin,1
2017-07-01,Fudge,"Jammie Dodgers",1
2017-07-01,Bread,Fudge,1
2017-07-01,Muffin,Truffles,1
2017-07-01,Bread,Truffles,1
2017-07-01,Frittata,Scone,1
2017-07-01,Bread,Frittata,1
2017-07-01,Tea,Truffles,1
2017-07-01,Cake,"Hot chocolate",1
2017-07-01,Bread,Cake,1
2017-07-01,Cake,Sandwich,1
2017-07-01,Scone,Tiffin,1
2017-07-01,Coffee,Tiffin,1
2017-07-01,Tea,Tiffin,1
2017-07-01,"Farm House",Scone,1
2017-07-01,Frittata,Truffles,1
2017-07-01,Toast,Truffles,1
2017-07-01,Frittata,Toast,1
2017-08-01,Bread,Pastry,1
2017-08-01,Medialuna,Pastry,1
2017-08-01,Bread,Tea,1
2017-08-01,Muesli,Tea,1
2017-08-01,Bread,Muesli,1
2017-08-01,Bread,"Hot chocolate",1
2017-08-01,"Hot chocolate",Tiffin,1
2017-08-01,Sandwich,Tea,1
2017-08-01,Smoothies,Tea,1
2017-08-01,Smoothies,Tiffin,1
2017-08-01,Bread,Smoothies,1
2017-08-01,Bread,"Jammie Dodgers",1
2017-09-01,Cookies,Tea,1
2017-10-01,Frittata,Scone,1
2017-10-01,Pastry,Scone,1
2017-10-01,Muffin,Scone,1
2017-10-01,Frittata,Muffin,1
2017-10-01,Frittata,Pastry,1
2017-10-01,Muffin,Pastry,1
2017-12-01,Cookies,Tiffin,1
2017-12-01,Coffee,Cookies,1
2017-01-13,Bread,Toast,1
2017-01-13,Pastry,Salad,1
2017-01-13,"Jammie Dodgers",Tea,1
2017-01-13,Cookies,Tea,1
2017-01-13,"Hot chocolate",Tea,1
2017-01-13,Bread,"Hot chocolate",1
2017-01-13,Cookies,"Hot chocolate",1
2017-01-13,Bread,Cookies,1
2017-01-13,Bread,"Jammie Dodgers",1
2017-01-13,Cookies,"Jammie Dodgers",1
2017-01-13,"Hot chocolate","Jammie Dodgers",1
2017-01-14,Alfajores,Scone,1
2017-01-14,Scone,Tiffin,1
2017-01-14,Cookies,Muffin,1
2017-01-15,Bread,Medialuna,1
2017-01-15,Medialuna,Pastry,1
2017-01-15,Coffee,"Farm House",1
2017-01-15,Coffee,"Gingerbread syrup",1
2017-01-15,Juice,Tea,1
2017-01-15,"Jammie Dodgers",Tea,1
2017-01-15,Cake,Tea,1
2017-01-16,Cake,Tea,1
2017-01-16,Coke,Tea,1
2017-01-17,Alfajores,Salad,1
2017-01-17,Bread,Salad,1
2017-01-17,Alfajores,Sandwich,1
2017-01-18,Coffee,"Jammie Dodgers",1
2017-01-18,"Hot chocolate",Muffin,1
2017-01-18,Bread,Muffin,1
2017-01-18,"Jammie Dodgers",Muffin,1
2017-01-18,"Hot chocolate","Jammie Dodgers",1
2017-01-18,Bread,"Jammie Dodgers",1
2017-01-18,Cake,"Jammie Dodgers",1
2017-01-18,Bread,Cake,1
2017-01-18,Bread,"Hot chocolate",1
2017-01-19,Pastry,Toast,1
2017-01-21,Bread,Pastry,1
2017-01-21,Tiffin,Toast,1
2017-01-21,Brownie,Tiffin,1
2017-01-21,Alfajores,Tiffin,1
2017-01-21,Alfajores,Brownie,1
2017-01-21,"Duck egg",Tea,1
2017-01-22,Alfajores,"Hot chocolate",1
2017-01-22,Pastry,Tea,1
2017-01-22,Alfajores,Tea,1
2017-01-22,Alfajores,Pastry,1
2017-01-22,"Hot chocolate",Pastry,1
2017-01-22,Pastry,Tiffin,1
2017-01-22,Tea,Tiffin,1
2017-01-22,Coffee,Tiffin,1
2017-01-22,"Hot chocolate",Tiffin,1
2017-01-22,Juice,"The Nomad",1
2017-01-22,Soup,Tea,1
2017-01-22,Cookies,Tea,1
2017-01-22,Cookies,Soup,1
2017-01-22,Fudge,Smoothies,1
2017-01-22,Fudge,Tea,1
2017-01-22,Bread,Fudge,1
2017-01-24,Coffee,Salad,1
2017-01-24,Bread,Salad,1
2017-01-24,Coffee,"Spanish Brunch",1
2017-01-24,Bread,"Spanish Brunch",1
2017-01-24,Frittata,Tea,1
2017-01-25,Coffee,Eggs,1
2017-01-25,Eggs,Pastry,1
2017-01-25,Cake,Juice,1
2017-01-26,Cookies,Juice,1
2017-01-27,Bread,Pastry,1
2017-01-28,Frittata,Pastry,1
2017-01-28,Pastry,"Vegan mincepie",1
2017-01-28,Frittata,"Vegan mincepie",1
2017-01-29,Baguette,Brownie,1
2017-01-29,Muffin,Pastry,1
2017-01-29,"Extra Salami or Feta","Spanish Brunch",1
2017-01-29,Coffee,"Extra Salami or Feta",1
2017-01-29,Frittata,Pastry,1
2017-01-29,Coffee,Frittata,1
2017-01-29,Salad,Sandwich,1
2017-01-29,Coffee,Salad,1
2017-01-29,Fudge,Jam,1
2017-01-29,Pastry,Tea,1
2017-01-30,Cookies,Tea,1
2017-01-30,"Hot chocolate",Tea,1
2017-01-30,Cookies,"Hot chocolate",1
2017-01-31,Bread,Brownie,1
2017-01-31,Baguette,Coffee,1
2017-01-31,Brownie,Coffee,1
2017-01-31,Baguette,Brownie,1
2017-01-31,Bakewell,Tea,1
2017-01-31,Bakewell,Cake,1
2017-01-31,Baguette,Cookies,1
2017-01-02,Coffee,Granola,1
